1630538700,-36.716700000000003,142.199999999999989,300.000000000000000
1630538701,-36.716800778967311,142.199944034183773,307.000011809170246
1630538702,-36.716903582351470,142.199887340937863,314.000024069100618
1630538703,-36.717008410064764,142.199829920071636,321.000036788173020
1630538704,-36.717115262019519,142.199771771391710,328.000049976631999
1630538705,-36.717224138128202,142.199712894701577,335.000063640996814
1630538706,-36.717335038303375,142.199653289801887,342.000077791512012
1630538707,-36.717447962457697,142.199592956490363,349.000092435628176
1630538708,-36.717562910503943,142.199531894561687,356.000107582658529
1630538709,-36.717679882354979,142.199470103807670,363.000123240984976
1630538710,-36.717798877923805,142.199407584017138,370.000139418989420
1630538711,-36.717919897123529,142.199344334976018,377.000156126916409
1630538712,-36.718042939867367,142.199280356467341,384.000173370353878
1630538713,-36.718168006068687,142.199215648271064,391.000191160477698
1630538714,-36.718295095640933,142.199150210164333,398.000209503807127
1630538715,-36.718424208497723,142.199084041921395,405.000228410586715
1630538716,-36.718555344552747,142.199017143313426,412.000247890129685
1630538717,-36.718688110937848,142.198950301261362,419.000267781317234
1630538718,-36.718822349906986,142.198883830566700,426.000288023613393
1630538719,-36.718958060889491,142.198817730885338,433.000308619812131
1630538720,-36.719095243312097,142.198752001871725,440.000329576432705
1630538721,-36.719233896598951,142.198686643178746,447.000350896269083
1630538722,-36.719374020171600,142.198621654457781,454.000372583977878
1630538723,-36.719515613448984,142.198557035358732,461.000394643284380
1630538724,-36.719658675847462,142.198492785529993,468.000417078845203
1630538725,-36.719803206780767,142.198428904618424,475.000439894385636
1630538726,-36.719949205660050,142.198365392269437,482.000463095493615
1630538727,-36.720096671893849,142.198302248126936,489.000486684963107
1630538728,-36.720245604888085,142.198239471833290,496.000510667450726
1630538729,-36.720396004046108,142.198177063029419,503.000535046681762
1630538730,-36.720547868768620,142.198115021354624,510.000559827312827
1630538731,-36.720701198453725,142.198053346446954,517.000585014931858
1630538732,-36.720855992496936,142.197992037942697,524.000610610470176
1630538733,-36.721012250291118,142.197931095476804,531.000636621378362
1630538734,-36.721169971226573,142.197870518682691,538.000663050450385
1630538735,-36.721329154690949,142.197810307192270,545.000689901411533
1630538736,-36.721489800069278,142.197750460636001,552.000717178918421
1630538737,-36.721651906744015,142.197690978642783,559.000744886696339
1630538738,-36.721815474094953,142.197631860840119,566.000773028470576
1630538739,-36.721980501499260,142.197573106853895,573.000801610760391
1630538740,-36.722146988331545,142.197514716308604,580.000830635428429
1630538741,-36.722314933963737,142.197456688827259,587.000860106199980
1630538742,-36.722484337765152,142.197399024031313,594.000890029594302
1630538743,-36.722655199102498,142.197341721540795,601.000920408405364
1630538744,-36.722827517339866,142.197284780974172,608.000951245427132
1630538745,-36.723001291838678,142.197228201948491,615.000982546247542
1630538746,-36.723176521957768,142.197171984079318,622.001014315523207
1630538747,-36.723353207053329,142.197116126980688,629.001046556048095
1630538748,-36.723531559448944,142.197061383819204,636.001079293899238
1630538749,-36.723711617928821,142.197007889342615,643.001112542115152
1630538750,-36.723893383348511,142.196955643721594,650.001146306283772
1630538751,-36.724076856569411,142.196904647127923,657.001180595718324
1630538752,-36.724262038458896,142.196854899734433,664.001215417869389
1630538753,-36.724448929890229,142.196806401714923,671.001250781118870
1630538754,-36.724637531742609,142.196759153244301,678.001286692917347
1630538755,-36.724827844901164,142.196713154498525,685.001323161646724
1630538756,-36.725019870257000,142.196668405654464,692.001360194757581
1630538757,-36.725213608707179,142.196624906890207,699.001397800631821
1630538758,-36.725409061154721,142.196582658384813,706.001435986720026
1630538759,-36.725606228508632,142.196541660318275,713.001474761404097
1630538760,-36.725805111683940,142.196501912871838,720.001514133065939
1630538761,-36.726005711601644,142.196463416227601,727.001554109156132
1630538762,-36.726208029188790,142.196426170568884,734.001594698056579
1630538763,-36.726412065378454,142.196390176079831,741.001635907217860
1630538764,-36.726617821109741,142.196355432945893,748.001677745021880
1630538765,-36.726825297327828,142.196321941353375,755.001720219850540
1630538766,-36.727034494983954,142.196289701489690,762.001763339154422
1630538767,-36.727245415035455,142.196258713543358,769.001807112246752
1630538768,-36.727458058445769,142.196228977703868,776.001851545646787
1630538769,-36.727672426184434,142.196200494161843,783.001896647736430
1630538770,-36.727888519227115,142.196173263108875,790.001942427828908
1630538771,-36.728106338555641,142.196147284737719,797.001988893374801
1630538772,-36.728325885157986,142.196122559242127,804.002036051824689
1630538773,-36.728547160028285,142.196099086816901,811.002083913423121
1630538774,-36.728770164166910,142.196076867658007,818.002132483758032
1630538775,-36.728994898580389,142.196055901962353,825.002181773073971
1630538776,-36.729221364281500,142.196036189928009,832.002231788821518
1630538777,-36.729449562289261,142.196017731754040,839.002282538451254
1630538778,-36.729679493628950,142.196000527640706,846.002334030345082
1630538779,-36.729910575593443,142.195984365344174,853.002386016771197
1630538780,-36.730141573069226,142.195968795384374,860.002437953837216
1630538781,-36.730372486367479,142.195953818024492,867.002489840611815
1630538782,-36.730603315798746,142.195939433526831,874.002541679888964
1630538783,-36.730834061673036,142.195925642152702,881.002593470737338
1630538784,-36.731064724299806,142.195912444162474,888.002645215019584
1630538785,-36.731295303987956,142.195899839815638,895.002696912735701
1630538786,-36.731525801045784,142.195887829370776,902.002748563885689
1630538787,-36.731756215781090,142.195876413085472,909.002800170332193
1630538788,-36.731986548501048,142.195865591216375,916.002851731143892
1630538789,-36.732216799512301,142.195855364019309,923.002903247252107
1630538790,-36.732446969120886,142.195845731748989,930.002954720519483
1630538791,-36.732677057632309,142.195836694659306,937.003006150946021
1630538792,-36.732907065351469,142.195828253003242,944.003057538531721
1630538793,-36.733136992582715,142.195820407032755,951.003108884207904
1630538794,-36.733366839629838,142.195813156998895,958.003160187974572
1630538795,-36.733596606795977,142.195806503151744,965.003211451694369
1630538796,-36.733826294383768,142.195800445740502,972.003262675367296
1630538797,-36.734055902695232,142.195794985013350,979.003313858993351
1630538798,-36.734285432031804,142.195790121217613,986.003365004435182
1630538799,-36.734514882694370,142.195785854599507,993.003416109830141
1630538800,-36.734744254983177,142.195782185404511,1000.003467178903520
1630538801,-36.734973549197925,142.195779113876966,1007.003518210723996
1630538802,-36.735202765637709,142.195776640260362,1014.003569205291569
1630538803,-36.735431904601050,142.195774764797221,1021.003620163537562
1630538804,-36.735660966385836,142.195773487729070,1028.003671087324619
1630538805,-36.735889951289415,142.195772809296528,1035.003721975721419
1630538806,-36.736118859608503,142.195772729739218,1042.003772829659283
1630538807,-36.736347691639224,142.195773249295854,1049.003823651000857
1630538808,-36.736576447677123,142.195774368204127,1056.003874437883496
1630538809,-36.736805128017124,142.195776086700789,1063.003925193101168
1630538810,-36.737033732953542,142.195778405021628,1070.003975915722549
1630538811,-36.737262224071728,142.195781304808492,1077.004026590846479
1630538812,-36.737490247897981,142.195784616311187,1084.004077060148120
1630538813,-36.737717804435995,142.195788339527326,1091.004127324558794
1630538814,-36.737944893689509,142.195792474455004,1098.004177385009825
1630538815,-36.738171515662380,142.195797021092801,1105.004227241501212
1630538816,-36.738397670358516,142.195801979439864,1112.004276894964278
1630538817,-36.738623357781925,142.195807349495794,1119.004326347261667
1630538818,-36.738848577936693,142.195813131260650,1126.004375597462058
1630538819,-36.739073330826997,142.195819324735112,1133.004424646496773
1630538820,-36.739297616457065,142.195825929920233,1140.004473495297134
1630538821,-36.739521434831261,142.195832946817660,1147.004522144794464
1630538822,-36.739744785953967,142.195840375429469,1154.004570594988763
1630538823,-36.739967669829696,142.195848215758303,1161.004618846811354
1630538824,-36.740190086463031,142.195856467807289,1168.004666901193559
1630538825,-36.740412035858618,142.195865131580007,1175.004714758135378
1630538826,-36.740633518021227,142.195874207080578,1182.004762418568134
1630538827,-36.740854532955652,142.195883694313665,1189.004809883423150
1630538828,-36.741075080666839,142.195893593284353,1196.004857152700424
1630538829,-36.741295161159748,142.195903903998328,1203.004904228262603
1630538830,-36.741514774439466,142.195914626461700,1210.004951109178364
